a close up of a nintendo wii remote ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/71HTRzO9aVL._AC_UL270_SR270,270_.jpg,,
a close up of a nintendo wii remote in a room ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/71HTRzO9aVL._AC_UL270_SR270,270_.jpg,,
a close up of a nintendo wii remote in a bathroom ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/71HTRzO9aVL._AC_UL270_SR270,270_.jpg,,
a pair of scissors sitting on top of a table ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/61RH5P8VMpL._AC_UL160_SR160,160_.jpg,,
a pair of scissors sitting on a table ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/61RH5P8VMpL._AC_UL160_SR160,160_.jpg,,
a close up of a clock on a table ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/61RH5P8VMpL._AC_UL160_SR160,160_.jpg,,
a pair of scissors that are on a table ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/subNav-m1.jpg,,,
a pair of scissors and crochet hooks on a table ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/subNav-m1.jpg,,,
a pair of scissors and crochet hooks are on a table ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/subNav-m1.jpg,,,
a pair of scissors and glue stick on a table ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/61Mfpt4VFzL._AC_UL115_.jpg,,,
a pair of scissors and a glue stick ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/61Mfpt4VFzL._AC_UL115_.jpg,,,
a pair of scissors and a glue stick on a table ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/61Mfpt4VFzL._AC_UL115_.jpg,,,
a pair of scissors and glue stick on a wooden table ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/61Mfpt4VFzL._AC_UL115_.jpg,,,
a pair of scissors and a pencil sharpener ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/61wgl97ejFL._UY675_.jpg,,,
a pair of scissors and a pencil sharpener on a table ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/61wgl97ejFL._UY675_.jpg,,,
a pair of scissors and a pencil sharpener on a wall ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/61wgl97ejFL._UY675_.jpg,,,
a tall clock tower with a weather vane on top ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/31XraZHDCDL._AC_SR160,160_.jpg,,
a tall clock tower with a weather vein on top ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/31XraZHDCDL._AC_SR160,160_.jpg,,
a tall clock tower with a weather vein on it ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/31XraZHDCDL._AC_SR160,160_.jpg,,
a close up of a pair of scissors ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/3155XCSHJ7L._AC_SR160,160_.jpg,,
a close up of a pair of scissors on a table ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/3155XCSHJ7L._AC_SR160,160_.jpg,,
a close up of a pair of scissors with needle handles ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/3155XCSHJ7L._AC_SR160,160_.jpg,,
a vase of flowers sitting on a table ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/61Qn8gXiPSL._AC_UL115_.jpg,,,
a vase of flowers sitting on top of a table ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/61Qn8gXiPSL._AC_UL115_.jpg,,,
a vase of flowers sits on a table ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/61Qn8gXiPSL._AC_UL115_.jpg,,,
a woman wearing a pink shirt and tie ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/51gfWvbvhkL._US40_.jpg,,,
a woman wearing a pink shirt and a tie ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/51gfWvbvhkL._US40_.jpg,,,
a woman wearing a pink dress shirt and a tie ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/51gfWvbvhkL._US40_.jpg,,,
a close up of a box of doughnuts ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/51phV4-kMdL._US40_.jpg,,,
a close up of a box of doughnuts on a table ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/51phV4-kMdL._US40_.jpg,,,
a close up of a box of doughnuts on display ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/51phV4-kMdL._US40_.jpg,,,
a close up of a box of doughnuts on a shelf ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/51phV4-kMdL._US40_.jpg,,,
a woman wearing a red shirt and a tie ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/717-dPdt2yL._AC_UL160_SR160,160_.jpg,,
a woman wearing a red shirt and a red tie ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/717-dPdt2yL._AC_UL160_SR160,160_.jpg,,
a woman wearing a red shirt and a dotted tie ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/717-dPdt2yL._AC_UL160_SR160,160_.jpg,,
a pair of scissors sitting on top of a table ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/51WfcW+qd2L._AC_UL320_SR298,320_.jpg,,
a pair of scissors sitting on a table ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/51WfcW+qd2L._AC_UL320_SR298,320_.jpg,,
a pair of scissors sitting on top of a wooden table ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/51WfcW+qd2L._AC_UL320_SR298,320_.jpg,,
a bunch of flowers in a vase on a table ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/41W8j2ijSqL._AC_SR160,160_.jpg,,
a bunch of flowers are in a vase ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/41W8j2ijSqL._AC_SR160,160_.jpg,,
a bunch of flowers are in a vase on a table ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/41W8j2ijSqL._AC_SR160,160_.jpg,,
a bunch of flowers are in a vase on the table ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/41W8j2ijSqL._AC_SR160,160_.jpg,,
a red vase with flowers in it ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/81P5HaMvGTL._AC_UL270_SR270,270_.jpg,,
a red and white vase with flowers in it ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/81P5HaMvGTL._AC_UL270_SR270,270_.jpg,,
a red and white vase with flowers in them ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/81P5HaMvGTL._AC_UL270_SR270,270_.jpg,,
a close up of a pair of scissors ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/71pZz2yJFOL._CR180,0,1222,1222_UX175.jpg
a close up of a pair of scissors on a table ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/71pZz2yJFOL._CR180,0,1222,1222_UX175.jpg
a close up of a pair of scissors and needles ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/71pZz2yJFOL._CR180,0,1222,1222_UX175.jpg
a table topped with lots of different colored vases ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/61gMzqQOrGL._AC_UL160_SR160,160_.jpg,,
a table topped with lots of pairs of scissors ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/61gMzqQOrGL._AC_UL160_SR160,160_.jpg,,
a table topped with lots of different types of food ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/61gMzqQOrGL._AC_UL160_SR160,160_.jpg,,
a table topped with lots of different types of desserts ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/41bjCtZ9uyL._AC_SR160,160_.jpg,,
a table topped with lots of different colored vases ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/41bjCtZ9uyL._AC_SR160,160_.jpg,,
a table topped with lots of different types of cakes ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/41bjCtZ9uyL._AC_SR160,160_.jpg,,
a white and black bird on a white surface ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/51Mabiy-RRL._US40_.jpg,,,
a large white bird standing on top of a white plate ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/51Mabiy-RRL._US40_.jpg,,,
a large white bird standing on top of a white surface ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/51Mabiy-RRL._US40_.jpg,,,
a pair of scissors that are on a table ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/513MYhIFBZL._AC_UL270_SR270,270_.jpg,,
a pair of scissors that are sitting on a table ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/513MYhIFBZL._AC_UL270_SR270,270_.jpg,,
a pair of scissors that are on top of a table ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/513MYhIFBZL._AC_UL270_SR270,270_.jpg,,
a white plate topped with a pair of scissors ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/318l3aUG3aL._AC_UL270_SR270,270_.jpg,,
a white plate topped with a piece of cake ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/318l3aUG3aL._AC_UL270_SR270,270_.jpg,,
a white plate topped with a pair of scissors and paper ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/318l3aUG3aL._AC_UL270_SR270,270_.jpg,,
a pair of scissors sitting on top of a table ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/61Mfpt4VFzL._UL1010_.jpg,,,
a pair of scissors and glue stick on a table ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/61Mfpt4VFzL._UL1010_.jpg,,,
a pair of scissors sitting on a table ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/61Mfpt4VFzL._UL1010_.jpg,,,
a laptop computer sitting on top of a bed ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/pw_sub_e03.jpg,,,
a laptop computer sitting on top of a wooden table ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/pw_sub_e03.jpg,,,
a pair of shoes sitting on top of a suitcase ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/pw_sub_e03.jpg,,,
a pair of scissors are on a table ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/41Z5tpUHUgL._AC_SR160,160_.jpg,,
a pair of scissors and a pair of scissors ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/41Z5tpUHUgL._AC_SR160,160_.jpg,,
a pair of scissors and a pair of scissors on a table ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/41Z5tpUHUgL._AC_SR160,160_.jpg,,
a pair of scissors and a pair of needle on a table ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/41Z5tpUHUgL._AC_SR160,160_.jpg,,
a person holding a pair of scissors cutting paper ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/61R5MCWYIdL._CR412,0,1060,1060_UX175.jpg
a person holding a pair of scissors cutting tools ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/61R5MCWYIdL._CR412,0,1060,1060_UX175.jpg
a person holding a pair of scissors cutting into a 50 mask ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/61R5MCWYIdL._CR412,0,1060,1060_UX175.jpg
a person holding a pair of scissors cutting into a pound bill ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/61R5MCWYIdL._CR412,0,1060,1060_UX175.jpg
a woman is holding a glass of wine ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/61NxyyLJi9L._UY625_.jpg,,,
a woman holding a wine glass in her hands ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/61NxyyLJi9L._UY625_.jpg,,,
a woman holding a glass of wine in her hands ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/61NxyyLJi9L._UY625_.jpg,,,
a woman holding a glass of wine in her hand ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/61NxyyLJi9L._UY625_.jpg,,,
a suitcase that is sitting on a table ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/pw_sub_e02.jpg,,,
a suitcase that is sitting on a bed ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/pw_sub_e02.jpg,,,
a suitcase that is sitting on a carpet ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/pw_sub_e02.jpg,,,
a close up of a pair of scissors ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/71McrcMdEJL._AC_UL270_SR270,270_.jpg,,
a close up of a pair of scissors on a table ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/71McrcMdEJL._AC_UL270_SR270,270_.jpg,,
a close up of a pair of scissors on a bed ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/71McrcMdEJL._AC_UL270_SR270,270_.jpg,,
a close up of a pair of scissors ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/pw_sub_e01.jpg,,,
a close up of a pair of scissors on a table ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/pw_sub_e01.jpg,,,
a close up of a pair of scissors on a cutting board ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/pw_sub_e01.jpg,,,
a plane flying through a blue sky ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/41bJGKt7X3L._AC_SR160,160_.jpg,,
a plane flying through a blue sky with clouds ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/41bJGKt7X3L._AC_SR160,160_.jpg,,
a plane flying through a blue sky with a propeller ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/41bJGKt7X3L._AC_SR160,160_.jpg,,
a red and white polka dotted vase with a floral pattern ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/subNav-w1.jpg,,,
a red and white polka dotted vase holding a purple flower ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/subNav-w1.jpg,,,
a red and white polka dotted vase holding a pink rose ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/subNav-w1.jpg,,,
a close up of a pair of scissors ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/810Ag6m0oQL._AC_UL100_SR100,100_.jpg,,
a close up of a pair of scissors on a table ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/810Ag6m0oQL._AC_UL100_SR100,100_.jpg,,
a close up of a pair of scissors with googly eyes ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/810Ag6m0oQL._AC_UL100_SR100,100_.jpg,,
a pair of scissors that are on a table ,/Users/yingzhong/Documents/chainer-caption-master/dataset/image/w1/41F8-KjFEoL._AC_SR160,160_.jpg,,
